id	image_filename	mask_filename	match_type
ISIC_0031284	ISIC_0031284.jpg	ISIC_0031284.tiff	exact
ISIC_0031351	ISIC_0031351.jpg	ISIC_0031351.tiff	exact
ISIC_0031520	ISIC_0031520.jpg	ISIC_0031520.tiff	exact
ISIC_0031527	ISIC_0031527.jpg	ISIC_0031527.tiff	exact
ISIC_0031552	ISIC_0031552.jpg	ISIC_0031552.tiff	exact
ISIC_0031569	ISIC_0031569.jpg	ISIC_0031569.tiff	exact
ISIC_0031643	ISIC_0031643.jpg	ISIC_0031643.tiff	exact
ISIC_0031712	ISIC_0031712.jpg	ISIC_0031712.tiff	exact
ISIC_0031721	ISIC_0031721.jpg	ISIC_0031721.tiff	exact
ISIC_0031762	ISIC_0031762.jpg	ISIC_0031762.tiff	exact
ISIC_0031971	ISIC_0031971.jpg	ISIC_0031971.tiff	exact
ISIC_0031986	ISIC_0031986.jpg	ISIC_0031986.tiff	exact
ISIC_0032022	ISIC_0032022.jpg	ISIC_0032022.tiff	exact
ISIC_0032132	ISIC_0032132.jpg	ISIC_0032132.tiff	exact
ISIC_0032185	ISIC_0032185.jpg	ISIC_0032185.tiff	exact
ISIC_0032194	ISIC_0032194.jpg	ISIC_0032194.tiff	exact
ISIC_0032439	ISIC_0032439.jpg	ISIC_0032439.tiff	exact
ISIC_0032482	ISIC_0032482.jpg	ISIC_0032482.tiff	exact
ISIC_0032536	ISIC_0032536.jpg	ISIC_0032536.tiff	exact
ISIC_0032652	ISIC_0032652.jpg	ISIC_0032652.tiff	exact
ISIC_0032799	ISIC_0032799.jpg	ISIC_0032799.tiff	exact
ISIC_0032959	ISIC_0032959.jpg	ISIC_0032959.tiff	exact
ISIC_0033054	ISIC_0033054.jpg	ISIC_0033054.tiff	exact
ISIC_0033218	ISIC_0033218.jpg	ISIC_0033218.tiff	exact
ISIC_0033483	ISIC_0033483.jpg	ISIC_0033483.tiff	exact
ISIC_0033575	ISIC_0033575.jpg	ISIC_0033575.tiff	exact
ISIC_0033666	ISIC_0033666.jpg	ISIC_0033666.tiff	exact
ISIC_0034047	ISIC_0034047.jpg	ISIC_0034047.tiff	exact
ISIC_0034066	ISIC_0034066.jpg	ISIC_0034066.tiff	exact
ISIC_0034093	ISIC_0034093.jpg	ISIC_0034093.tiff	exact
ISIC_0034095	ISIC_0034095.jpg	ISIC_0034095.tiff	exact
ISIC_0034123	ISIC_0034123.jpg	ISIC_0034123.tiff	exact
ISIC_0034155	ISIC_0034155.jpg	ISIC_0034155.tiff	exact
ISIC_0034160	ISIC_0034160.jpg	ISIC_0034160.tiff	exact
ISIC_0034223	ISIC_0034223.jpg	ISIC_0034223.tiff	exact
ISIC_0034299	ISIC_0034299.jpg	ISIC_0034299.tiff	exact
ISIC_0034306	ISIC_0034306.jpg	ISIC_0034306.tiff	exact
ISIC_0053474	ISIC_0053474.jpg	ISIC_0053474.tiff	exact
ISIC_0053483	ISIC_0053483.jpg	ISIC_0053483.tiff	exact
ISIC_0053501	ISIC_0053501.jpg	ISIC_0053501.tiff	exact
ISIC_0053511	ISIC_0053511.jpg	ISIC_0053511.tiff	exact
ISIC_0053534	ISIC_0053534.jpg	ISIC_0053534.tiff	exact
ISIC_0053535	ISIC_0053535.jpg	ISIC_0053535.tiff	exact
ISIC_0053537	ISIC_0053537.jpg	ISIC_0053537.tiff	exact
ISIC_0053549	ISIC_0053549.jpg	ISIC_0053549.tiff	exact
ISIC_0053558	ISIC_0053558.jpg	ISIC_0053558.tiff	exact
ISIC_0053559	ISIC_0053559.jpg	ISIC_0053559.tiff	exact
ISIC_0053591	ISIC_0053591.jpg	ISIC_0053591.tiff	exact
ISIC_0053626	ISIC_0053626.jpg	ISIC_0053626.tiff	exact
ISIC_0053649	ISIC_0053649.jpg	ISIC_0053649.tiff	exact
ISIC_0053672	ISIC_0053672.jpg	ISIC_0053672.tiff	exact
ISIC_0053678	ISIC_0053678.jpg	ISIC_0053678.tiff	exact
ISIC_0053695	ISIC_0053695.jpg	ISIC_0053695.tiff	exact
ISIC_0053719	ISIC_0053719.jpg	ISIC_0053719.tiff	exact
ISIC_0053731	ISIC_0053731.jpg	ISIC_0053731.tiff	exact
ISIC_0053733	ISIC_0053733.jpg	ISIC_0053733.tiff	exact
ISIC_0053735	ISIC_0053735.jpg	ISIC_0053735.tiff	exact
ISIC_0053744	ISIC_0053744.jpg	ISIC_0053744.tiff	exact
ISIC_0053762	ISIC_0053762.jpg	ISIC_0053762.tiff	exact
ISIC_0053769	ISIC_0053769.jpg	ISIC_0053769.tiff	exact
ISIC_0053813	ISIC_0053813.jpg	ISIC_0053813.tiff	exact
ISIC_0053817	ISIC_0053817.jpg	ISIC_0053817.tiff	exact
ISIC_0053830	ISIC_0053830.jpg	ISIC_0053830.tiff	exact
ISIC_0053840	ISIC_0053840.jpg	ISIC_0053840.tiff	exact
ISIC_0053858	ISIC_0053858.jpg	ISIC_0053858.tiff	exact
ISIC_0053863	ISIC_0053863.jpg	ISIC_0053863.tiff	exact
ISIC_0053867	ISIC_0053867.jpg	ISIC_0053867.tiff	exact
ISIC_0053873	ISIC_0053873.jpg	ISIC_0053873.tiff	exact
ISIC_0053876	ISIC_0053876.jpg	ISIC_0053876.tiff	exact
ISIC_0053885	ISIC_0053885.jpg	ISIC_0053885.tiff	exact
ISIC_0053924	ISIC_0053924.jpg	ISIC_0053924.tiff	exact
ISIC_0053934	ISIC_0053934.jpg	ISIC_0053934.tiff	exact
ISIC_0053935	ISIC_0053935.jpg	ISIC_0053935.tiff	exact
ISIC_0053939	ISIC_0053939.jpg	ISIC_0053939.tiff	exact
ISIC_0053951	ISIC_0053951.jpg	ISIC_0053951.tiff	exact
ISIC_0053957	ISIC_0053957.jpg	ISIC_0053957.tiff	exact
ISIC_0053972	ISIC_0053972.jpg	ISIC_0053972.tiff	exact
ISIC_0053976	ISIC_0053976.jpg	ISIC_0053976.tiff	exact
ISIC_0054031	ISIC_0054031.jpg	ISIC_0054031.tiff	exact
ISIC_0054036	ISIC_0054036.jpg	ISIC_0054036.tiff	exact
ISIC_0054055	ISIC_0054055.jpg	ISIC_0054055.tiff	exact
ISIC_0054060	ISIC_0054060.jpg	ISIC_0054060.tiff	exact
ISIC_0054063	ISIC_0054063.jpg	ISIC_0054063.tiff	exact
ISIC_0054074	ISIC_0054074.jpg	ISIC_0054074.tiff	exact
ISIC_0054075	ISIC_0054075.jpg	ISIC_0054075.tiff	exact
ISIC_0054088	ISIC_0054088.jpg	ISIC_0054088.tiff	exact
ISIC_0054116	ISIC_0054116.jpg	ISIC_0054116.tiff	exact
ISIC_0054121	ISIC_0054121.jpg	ISIC_0054121.tiff	exact
ISIC_0054150	ISIC_0054150.jpg	ISIC_0054150.tiff	exact
ISIC_0054156	ISIC_0054156.jpg	ISIC_0054156.tiff	exact
ISIC_0054158	ISIC_0054158.jpg	ISIC_0054158.tiff	exact
ISIC_0054161	ISIC_0054161.jpg	ISIC_0054161.tiff	exact
ISIC_0054227	ISIC_0054227.jpg	ISIC_0054227.tiff	exact
ISIC_0054240	ISIC_0054240.jpg	ISIC_0054240.tiff	exact
ISIC_0054243	ISIC_0054243.jpg	ISIC_0054243.tiff	exact
ISIC_0054316	ISIC_0054316.jpg	ISIC_0054316.tiff	exact
ISIC_0054340	ISIC_0054340.jpg	ISIC_0054340.tiff	exact
ISIC_0054448	ISIC_0054448.jpg	ISIC_0054448.tiff	exact
ISIC_0054467	ISIC_0054467.jpg	ISIC_0054467.tiff	exact
ISIC_0054477	ISIC_0054477.jpg	ISIC_0054477.tiff	exact
ISIC_0054481	ISIC_0054481.jpg	ISIC_0054481.tiff	exact
ISIC_0054542	ISIC_0054542.jpg	ISIC_0054542.tiff	exact
ISIC_0054575	ISIC_0054575.jpg	ISIC_0054575.tiff	exact
ISIC_0054607	ISIC_0054607.jpg	ISIC_0054607.tiff	exact
ISIC_0054623	ISIC_0054623.jpg	ISIC_0054623.tiff	exact
ISIC_0054653	ISIC_0054653.jpg	ISIC_0054653.tiff	exact
ISIC_0054665	ISIC_0054665.jpg	ISIC_0054665.tiff	exact
ISIC_0054668	ISIC_0054668.jpg	ISIC_0054668.tiff	exact
ISIC_0054688	ISIC_0054688.jpg	ISIC_0054688.tiff	exact
ISIC_0054717	ISIC_0054717.jpg	ISIC_0054717.tiff	exact
ISIC_0054723	ISIC_0054723.jpg	ISIC_0054723.tiff	exact
ISIC_0054740	ISIC_0054740.jpg	ISIC_0054740.tiff	exact
ISIC_0054745	ISIC_0054745.jpg	ISIC_0054745.tiff	exact
ISIC_0054834	ISIC_0054834.jpg	ISIC_0054834.tiff	exact
ISIC_0054836	ISIC_0054836.jpg	ISIC_0054836.tiff	exact
ISIC_0054843	ISIC_0054843.jpg	ISIC_0054843.tiff	exact
ISIC_0054849	ISIC_0054849.jpg	ISIC_0054849.tiff	exact
ISIC_0054861	ISIC_0054861.jpg	ISIC_0054861.tiff	exact
ISIC_0054881	ISIC_0054881.jpg	ISIC_0054881.tiff	exact
ISIC_0054940	ISIC_0054940.jpg	ISIC_0054940.tiff	exact
ISIC_0054942	ISIC_0054942.jpg	ISIC_0054942.tiff	exact
ISIC_0054972	ISIC_0054972.jpg	ISIC_0054972.tiff	exact
ISIC_0054975	ISIC_0054975.jpg	ISIC_0054975.tiff	exact
ISIC_0054977	ISIC_0054977.jpg	ISIC_0054977.tiff	exact
ISIC_0054985	ISIC_0054985.jpg	ISIC_0054985.tiff	exact
ISIC_0055050	ISIC_0055050.jpg	ISIC_0055050.tiff	exact
ISIC_0055059	ISIC_0055059.jpg	ISIC_0055059.tiff	exact
ISIC_0055060	ISIC_0055060.jpg	ISIC_0055060.tiff	exact
ISIC_0055065	ISIC_0055065.jpg	ISIC_0055065.tiff	exact
ISIC_0055096	ISIC_0055096.jpg	ISIC_0055096.tiff	exact
ISIC_0055111	ISIC_0055111.jpg	ISIC_0055111.tiff	exact
ISIC_0055194	ISIC_0055194.jpg	ISIC_0055194.tiff	exact
ISIC_0055201	ISIC_0055201.jpg	ISIC_0055201.tiff	exact
ISIC_0055206	ISIC_0055206.jpg	ISIC_0055206.tiff	exact
ISIC_0055243	ISIC_0055243.jpg	ISIC_0055243.tiff	exact
ISIC_0055274	ISIC_0055274.jpg	ISIC_0055274.tiff	exact
ISIC_0055275	ISIC_0055275.jpg	ISIC_0055275.tiff	exact
ISIC_0055323	ISIC_0055323.jpg	ISIC_0055323.tiff	exact
ISIC_0055346	ISIC_0055346.jpg	ISIC_0055346.tiff	exact
ISIC_0055349	ISIC_0055349.jpg	ISIC_0055349.tiff	exact
ISIC_0055375	ISIC_0055375.jpg	ISIC_0055375.tiff	exact
ISIC_0055493	ISIC_0055493.jpg	ISIC_0055493.tiff	exact
ISIC_0055509	ISIC_0055509.jpg	ISIC_0055509.tiff	exact
ISIC_0055554	ISIC_0055554.jpg	ISIC_0055554.tiff	exact
ISIC_0055584	ISIC_0055584.jpg	ISIC_0055584.tiff	exact
ISIC_0055706	ISIC_0055706.jpg	ISIC_0055706.tiff	exact
ISIC_0055735	ISIC_0055735.jpg	ISIC_0055735.tiff	exact
ISIC_0055792	ISIC_0055792.jpg	ISIC_0055792.tiff	exact
ISIC_0055836	ISIC_0055836.jpg	ISIC_0055836.tiff	exact
ISIC_0055875	ISIC_0055875.jpg	ISIC_0055875.tiff	exact
ISIC_0055958	ISIC_0055958.jpg	ISIC_0055958.tiff	exact
ISIC_0055963	ISIC_0055963.jpg	ISIC_0055963.tiff	exact
ISIC_0056014	ISIC_0056014.jpg	ISIC_0056014.tiff	exact
ISIC_0056095	ISIC_0056095.jpg	ISIC_0056095.tiff	exact
ISIC_0056144	ISIC_0056144.jpg	ISIC_0056144.tiff	exact
ISIC_0056157	ISIC_0056157.jpg	ISIC_0056157.tiff	exact
ISIC_0056236	ISIC_0056236.jpg	ISIC_0056236.tiff	exact
ISIC_0056293	ISIC_0056293.jpg	ISIC_0056293.tiff	exact
ISIC_0056321	ISIC_0056321.jpg	ISIC_0056321.tiff	exact
ISIC_0056362	ISIC_0056362.jpg	ISIC_0056362.tiff	exact
ISIC_0056396	ISIC_0056396.jpg	ISIC_0056396.tiff	exact
ISIC_0056556	ISIC_0056556.jpg	ISIC_0056556.tiff	exact
ISIC_0056866	ISIC_0056866.jpg	ISIC_0056866.tiff	exact
ISIC_0056870	ISIC_0056870.jpg	ISIC_0056870.tiff	exact
ISIC_0056941	ISIC_0056941.jpg	ISIC_0056941.tiff	exact
ISIC_0056950	ISIC_0056950.jpg	ISIC_0056950.tiff	exact
ISIC_0056990	ISIC_0056990.jpg	ISIC_0056990.tiff	exact
ISIC_0057086	ISIC_0057086.jpg	ISIC_0057086.tiff	exact
ISIC_0057266	ISIC_0057266.jpg	ISIC_0057266.tiff	exact
ISIC_0057279	ISIC_0057279.jpg	ISIC_0057279.tiff	exact
ISIC_0057292	ISIC_0057292.jpg	ISIC_0057292.tiff	exact
ISIC_0057355	ISIC_0057355.jpg	ISIC_0057355.tiff	exact
ISIC_0057392	ISIC_0057392.jpg	ISIC_0057392.tiff	exact
ISIC_0057504	ISIC_0057504.jpg	ISIC_0057504.tiff	exact
ISIC_0057551	ISIC_0057551.jpg	ISIC_0057551.tiff	exact
ISIC_0057564	ISIC_0057564.jpg	ISIC_0057564.tiff	exact
ISIC_0057654	ISIC_0057654.jpg	ISIC_0057654.tiff	exact
ISIC_0057657	ISIC_0057657.jpg	ISIC_0057657.tiff	exact
ISIC_0057705	ISIC_0057705.jpg	ISIC_0057705.tiff	exact
ISIC_0057748	ISIC_0057748.jpg	ISIC_0057748.tiff	exact
ISIC_0057751	ISIC_0057751.jpg	ISIC_0057751.tiff	exact
ISIC_0057755	ISIC_0057755.jpg	ISIC_0057755.tiff	exact
ISIC_0057805	ISIC_0057805.jpg	ISIC_0057805.tiff	exact
ISIC_0057853	ISIC_0057853.jpg	ISIC_0057853.tiff	exact
ISIC_0057905	ISIC_0057905.jpg	ISIC_0057905.tiff	exact
ISIC_0057942	ISIC_0057942.jpg	ISIC_0057942.tiff	exact
ISIC_0058005	ISIC_0058005.jpg	ISIC_0058005.tiff	exact
ISIC_0058011	ISIC_0058011.jpg	ISIC_0058011.tiff	exact
ISIC_0058222	ISIC_0058222.jpg	ISIC_0058222.tiff	exact
ISIC_0058223	ISIC_0058223.jpg	ISIC_0058223.tiff	exact
ISIC_0058227	ISIC_0058227.jpg	ISIC_0058227.tiff	exact
ISIC_0058348	ISIC_0058348.jpg	ISIC_0058348.tif	exact
ISIC_0058389	ISIC_0058389.jpg	ISIC_0058389.tiff	exact
ISIC_0058392	ISIC_0058392.jpg	ISIC_0058392.tiff	exact
ISIC_0058555	ISIC_0058555.jpg	ISIC_0058555.tiff	exact
ISIC_0058584	ISIC_0058584.jpg	ISIC_0058584.tiff	exact
ISIC_0058703	ISIC_0058703.jpg	ISIC_0058703.tiff	exact
ISIC_0058860	ISIC_0058860.jpg	ISIC_0058860.tiff	exact
ISIC_0058911	ISIC_0058911.jpg	ISIC_0058911.tiff	exact
ISIC_0058995	ISIC_0058995.jpg	ISIC_0058995.tiff	exact
ISIC_0059009	ISIC_0059009.jpg	ISIC_0059009.tiff	exact
ISIC_0059033	ISIC_0059033.jpg	ISIC_0059033.tiff	exact
ISIC_0059064	ISIC_0059064.jpg	ISIC_0059064.tiff	exact
ISIC_0059096	ISIC_0059096.jpg	ISIC_0059096.tiff	exact
ISIC_0059149	ISIC_0059149.jpg	ISIC_0059149.tiff	exact
ISIC_0059180	ISIC_0059180.jpg	ISIC_0059180.tiff	exact
ISIC_0059199	ISIC_0059199.jpg	ISIC_0059199.tiff	exact
ISIC_0059200	ISIC_0059200.jpg	ISIC_0059200.tiff	exact
ISIC_0059210	ISIC_0059210.jpg	ISIC_0059210.tif	exact
ISIC_0059212	ISIC_0059212.jpg	ISIC_0059212.tif	exact
ISIC_0059227	ISIC_0059227.jpg	ISIC_0059227.tif	exact
ISIC_0059243	ISIC_0059243.jpg	ISIC_0059243.tif	exact
ISIC_0059324	ISIC_0059324.jpg	ISIC_0059324.tif	exact
ISIC_0059388	ISIC_0059388.jpg	ISIC_0059388.tif	exact
ISIC_0059453	ISIC_0059453.jpg	ISIC_0059453.tif	exact
ISIC_0059528	ISIC_0059528.jpg	ISIC_0059528.tif	exact
ISIC_0059657	ISIC_0059657.jpg	ISIC_0059657.tif	exact
ISIC_0059670	ISIC_0059670.jpg	ISIC_0059670.tif	exact
ISIC_0059688	ISIC_0059688.jpg	ISIC_0059688.tif	exact
ISIC_0059725	ISIC_0059725.jpg	ISIC_0059725.tif	exact
ISIC_0059742	ISIC_0059742.jpg	ISIC_0059742.tif	exact
ISIC_0059752	ISIC_0059752.jpg	ISIC_0059752.tif	exact
ISIC_0059815	ISIC_0059815.jpg	ISIC_0059815.tif	exact
ISIC_0059826	ISIC_0059826.jpg	ISIC_0059826.tif	exact
ISIC_0059954	ISIC_0059954.jpg	ISIC_0059954.tif	exact
ISIC_0059973	ISIC_0059973.jpg	ISIC_0059973.tif	exact
ISIC_0059984	ISIC_0059984.jpg	ISIC_0059984.tif	exact
ISIC_0060006	ISIC_0060006.jpg	ISIC_0060006.tif	exact
ISIC_0060073	ISIC_0060073.jpg	ISIC_0060073.tif	exact
ISIC_0060079	ISIC_0060079.jpg	ISIC_0060079.tif	exact
ISIC_0060093	ISIC_0060093.jpg	ISIC_0060093.tif	exact
ISIC_0060109	ISIC_0060109.jpg	ISIC_0060109.tif	exact
ISIC_0060117	ISIC_0060117.jpg	ISIC_0060117.tif	exact
ISIC_0060168	ISIC_0060168.jpg	ISIC_0060168.tif	exact
ISIC_0060191	ISIC_0060191.jpg	ISIC_0060191.tif	exact
ISIC_0060209	ISIC_0060209.jpg	ISIC_0060209.tif	exact
ISIC_0060214	ISIC_0060214.jpg	ISIC_0060214.tif	exact
ISIC_0060236	ISIC_0060236.jpg	ISIC_0060236.tif	exact
ISIC_0060314	ISIC_0060314.jpg	ISIC_0060314.tif	exact
ISIC_0060338	ISIC_0060338.jpg	ISIC_0060338.tif	exact
ISIC_0060382	ISIC_0060382.jpg	ISIC_0060382.tif	exact
ISIC_0060421	ISIC_0060421.jpg	ISIC_0060421.tif	exact
ISIC_0060582	ISIC_0060582.jpg	ISIC_0060582.tif	exact
ISIC_0060640	ISIC_0060640.jpg	ISIC_0060640.tif	exact
ISIC_0060871	ISIC_0060871.jpg	ISIC_0060871.tif	exact
ISIC_0060885	ISIC_0060885.jpg	ISIC_0060885.tif	exact
ISIC_0060906	ISIC_0060906.jpg	ISIC_0060906.tiff	exact
ISIC_0060950	ISIC_0060950.jpg	ISIC_0060950.tiff	exact
ISIC_0061095	ISIC_0061095.jpg	ISIC_0061095.tiff	exact
ISIC_0061110	ISIC_0061110.jpg	ISIC_0061110.tiff	exact
ISIC_0061178	ISIC_0061178.jpg	ISIC_0061178.tiff	exact
ISIC_0061270	ISIC_0061270.jpg	ISIC_0061270.tiff	exact
ISIC_0061341	ISIC_0061341.jpg	ISIC_0061341.tiff	exact
ISIC_0061356	ISIC_0061356.jpg	ISIC_0061356.tiff	exact
ISIC_0061419	ISIC_0061419.jpg	ISIC_0061419.tiff	exact
ISIC_0061440	ISIC_0061440.jpg	ISIC_0061440.tiff	exact
ISIC_0061481	ISIC_0061481.jpg	ISIC_0061481.tiff	exact
ISIC_0061484	ISIC_0061484.jpg	ISIC_0061484.tiff	exact
ISIC_0061864	ISIC_0061864.jpg	ISIC_0061864.tiff	exact
ISIC_0061908	ISIC_0061908.jpg	ISIC_0061908.tiff	exact
ISIC_0061934	ISIC_0061934.jpg	ISIC_0061934.tiff	exact
ISIC_0061979	ISIC_0061979.jpg	ISIC_0061979.tiff	exact
ISIC_0062271	ISIC_0062271.jpg	ISIC_0062271.tiff	exact
ISIC_0062349	ISIC_0062349.jpg	ISIC_0062349.tiff	exact
ISIC_0062492	ISIC_0062492.jpg	ISIC_0062492.tiff	exact
ISIC_0062710	ISIC_0062710.jpg	ISIC_0062710.tiff	exact
ISIC_0062722	ISIC_0062722.jpg	ISIC_0062722.tiff	exact
ISIC_0062733	ISIC_0062733.jpg	ISIC_0062733.tiff	exact
ISIC_0062752	ISIC_0062752.jpg	ISIC_0062752.tiff	exact
ISIC_0062929	ISIC_0062929.jpg	ISIC_0062929.tiff	exact
ISIC_0063033	ISIC_0063033.jpg	ISIC_0063033.tiff	exact
ISIC_0063091	ISIC_0063091.jpg	ISIC_0063091.tiff	exact
ISIC_0063159	ISIC_0063159.jpg	ISIC_0063159.tiff	exact
ISIC_0063346	ISIC_0063346.jpg	ISIC_0063346.tiff	exact
ISIC_0063560	ISIC_0063560.jpg	ISIC_0063560.tiff	exact
ISIC_0063649	ISIC_0063649.jpg	ISIC_0063649.tiff	exact
ISIC_0063702	ISIC_0063702.jpg	ISIC_0063702.tiff	exact
ISIC_0063726	ISIC_0063726.jpg	ISIC_0063726.tiff	exact
ISIC_0064013	ISIC_0064013.jpg	ISIC_0064013.tiff	exact
ISIC_0064075	ISIC_0064075.jpg	ISIC_0064075.tiff	exact
ISIC_0064109	ISIC_0064109.jpg	ISIC_0064109.tiff	exact
ISIC_0064148	ISIC_0064148.jpg	ISIC_0064148.tiff	exact
ISIC_0064162	ISIC_0064162.jpg	ISIC_0064162.tiff	exact
ISIC_0064200	ISIC_0064200.jpg	ISIC_0064200.tiff	exact
ISIC_0064286	ISIC_0064286.jpg	ISIC_0064286.tiff	exact
ISIC_0064655	ISIC_0064655.jpg	ISIC_0064655.tiff	exact
ISIC_0064843	ISIC_0064843.jpg	ISIC_0064843.tiff	exact
ISIC_0065083	ISIC_0065083.jpg	ISIC_0065083.tiff	exact
ISIC_0065151	ISIC_0065151.jpg	ISIC_0065151.tiff	exact
ISIC_0065178	ISIC_0065178.jpg	ISIC_0065178.tiff	exact
ISIC_0065345	ISIC_0065345.jpg	ISIC_0065345.tiff	exact
ISIC_0065401	ISIC_0065401.jpg	ISIC_0065401.tiff	exact
ISIC_0065549	ISIC_0065549.jpg	ISIC_0065549.tiff	exact
ISIC_0065570	ISIC_0065570.jpg	ISIC_0065570.tiff	exact
ISIC_0065585	ISIC_0065585.jpg	ISIC_0065585.tiff	exact
ISIC_0065605	ISIC_0065605.jpg	ISIC_0065605.tiff	exact
ISIC_0065703	ISIC_0065703.jpg	ISIC_0065703.tiff	exact
ISIC_0065805	ISIC_0065805.jpg	ISIC_0065805.tiff	exact
ISIC_0066070	ISIC_0066070.jpg	ISIC_0066070.tiff	exact
ISIC_0066164	ISIC_0066164.jpg	ISIC_0066164.tiff	exact
ISIC_0066473	ISIC_0066473.jpg	ISIC_0066473.tiff	exact
ISIC_0066630	ISIC_0066630.jpg	ISIC_0066630.tiff	exact
ISIC_0066782	ISIC_0066782.jpg	ISIC_0066782.tiff	exact
ISIC_0066816	ISIC_0066816.jpg	ISIC_0066816.tiff	exact
ISIC_0066820	ISIC_0066820.jpg	ISIC_0066820.tiff	exact
ISIC_0066932	ISIC_0066932.jpg	ISIC_0066932.tiff	exact
ISIC_0066960	ISIC_0066960.jpg	ISIC_0066960.tiff	exact
ISIC_0067032	ISIC_0067032.jpg	ISIC_0067032.tiff	exact
ISIC_0067130	ISIC_0067130.jpg	ISIC_0067130.tiff	exact
ISIC_0067241	ISIC_0067241.jpg	ISIC_0067241.tiff	exact
ISIC_0067403	ISIC_0067403.jpg	ISIC_0067403.tiff	exact
ISIC_0067426	ISIC_0067426.jpg	ISIC_0067426.tiff	exact
ISIC_0067456	ISIC_0067456.jpg	ISIC_0067456.tiff	exact
ISIC_0068004	ISIC_0068004.jpg	ISIC_0068004.tiff	exact
ISIC_0068402	ISIC_0068402.jpg	ISIC_0068402.tiff	exact
ISIC_0068637	ISIC_0068637.jpg	ISIC_0068637.tiff	exact
ISIC_0068781	ISIC_0068781.jpg	ISIC_0068781.tiff	exact
ISIC_0068869	ISIC_0068869.jpg	ISIC_0068869.tiff	exact
ISIC_0069047	ISIC_0069047.jpg	ISIC_0069047.tiff	exact
ISIC_0069458	ISIC_0069458.jpg	ISIC_0069458.tiff	exact
ISIC_0069474	ISIC_0069474.jpg	ISIC_0069474.tiff	exact
ISIC_0069533	ISIC_0069533.jpg	ISIC_0069533.tiff	exact
ISIC_0069709	ISIC_0069709.jpg	ISIC_0069709.tiff	exact
ISIC_0069712	ISIC_0069712.jpg	ISIC_0069712.tiff	exact
ISIC_0069718	ISIC_0069718.jpg	ISIC_0069718.tiff	exact
ISIC_0069794	ISIC_0069794.jpg	ISIC_0069794.tiff	exact
ISIC_0069828	ISIC_0069828.jpg	ISIC_0069828.tiff	exact
ISIC_0070381	ISIC_0070381.jpg	ISIC_0070381.tiff	exact
ISIC_0070714	ISIC_0070714.jpg	ISIC_0070714.tiff	exact
ISIC_0070802	ISIC_0070802.jpg	ISIC_0070802.tiff	exact
ISIC_0070825	ISIC_0070825.jpg	ISIC_0070825.tiff	exact
ISIC_0070831	ISIC_0070831.jpg	ISIC_0070831.tiff	exact
ISIC_0070833	ISIC_0070833.jpg	ISIC_0070833.tiff	exact
ISIC_0070883	ISIC_0070883.jpg	ISIC_0070883.tiff	exact
ISIC_0071085	ISIC_0071085.jpg	ISIC_0071085.tiff	exact
ISIC_0071102	ISIC_0071102.jpg	ISIC_0071102.tiff	exact
ISIC_0071116	ISIC_0071116.jpg	ISIC_0071116.tiff	exact
ISIC_0071157	ISIC_0071157.jpg	ISIC_0071157.tiff	exact
ISIC_0071163	ISIC_0071163.jpg	ISIC_0071163.tiff	exact
ISIC_0071199	ISIC_0071199.jpg	ISIC_0071199.tiff	exact
ISIC_0071294	ISIC_0071294.jpg	ISIC_0071294.tiff	exact
ISIC_0071308	ISIC_0071308.jpg	ISIC_0071308.tiff	exact
ISIC_0071446	ISIC_0071446.jpg	ISIC_0071446.tiff	exact
ISIC_0071637	ISIC_0071637.jpg	ISIC_0071637.tiff	exact
ISIC_0071646	ISIC_0071646.jpg	ISIC_0071646.tiff	exact
ISIC_0071730	ISIC_0071730.jpg	ISIC_0071730.tiff	exact
ISIC_0071757	ISIC_0071757.jpg	ISIC_0071757.tiff	exact
ISIC_0071758	ISIC_0071758.jpg	ISIC_0071758.tiff	exact
ISIC_0071960	ISIC_0071960.jpg	ISIC_0071960.tiff	exact
ISIC_0072028	ISIC_0072028.jpg	ISIC_0072028.tiff	exact
ISIC_0072029	ISIC_0072029.jpg	ISIC_0072029.tiff	exact
ISIC_0072048	ISIC_0072048.jpg	ISIC_0072048.tiff	exact
ISIC_0072060	ISIC_0072060.jpg	ISIC_0072060.tiff	exact
ISIC_0072066	ISIC_0072066.jpg	ISIC_0072066.tiff	exact
ISIC_0072124	ISIC_0072124.jpg	ISIC_0072124.tiff	exact
ISIC_0072237	ISIC_0072237.jpg	ISIC_0072237.tiff	exact
ISIC_0072245	ISIC_0072245.jpg	ISIC_0072245.tiff	exact
ISIC_0072276	ISIC_0072276.jpg	ISIC_0072276.tiff	exact
ISIC_0072318	ISIC_0072318.jpg	ISIC_0072318.tiff	exact
ISIC_0072359	ISIC_0072359.jpg	ISIC_0072359.tiff	exact
ISIC_0072386	ISIC_0072386.jpg	ISIC_0072386.tiff	exact
ISIC_0072463	ISIC_0072463.jpg	ISIC_0072463.tiff	exact
ISIC_0072474	ISIC_0072474.jpg	ISIC_0072474.tiff	exact
ISIC_0072487	ISIC_0072487.jpg	ISIC_0072487.tiff	exact
ISIC_0072506	ISIC_0072506.jpg	ISIC_0072506.tiff	exact
ISIC_0072581	ISIC_0072581.jpg	ISIC_0072581.tiff	exact
ISIC_0072616	ISIC_0072616.jpg	ISIC_0072616.tiff	exact
ISIC_0072620	ISIC_0072620.jpg	ISIC_0072620.tiff	exact
ISIC_0072630	ISIC_0072630.jpg	ISIC_0072630.tiff	exact
